"TF1","TF2","TF3","TF4","TF5","TF6","TF7","TF8","TF9","TF10","TF11","TF12","TF13","TF14","TF15","TF16","TF17","TF18","TF19","TF20","TF21","TF22","TF23","TF24","TF25","TF26","TF27","TF28","TF29","TF30","TF31","TF32","TF33","TF34","TF35","TF36","TF37","TF38","TF39","TF40","TF41","TF42","TF43","TF44","TF45","TF46","TF47","TF48","TF49","TF50","TF51","TF52","TF53","TF54","TF55","TF56","TF57","TF58","TF59","TF60","TF61","TF62","TF63","TF64","TF65","TF66","TF67","TF68","TF69","TF70","TF71","TF72","TF73","TF74","TF75","TF76","TF77","TF78","TF79","TF80","TF81","TF82","TF83","TF84","TF85","TF86","TF87","TF88","TF89","TF90","TF91","TF92","TF93","TF94","TF95","TF96","TF97","TF98","TF99","TF100","TF101","TF102","TF103","TF104","TF105","TF106","TF107","TF108","TF109","TF110","TF111","TF112","TF113","TF114","TF115","TF116","TF117","TF118","TF119","TF120","TF121","TF122","TF123","TF124","TF125","TF126","TF127","TF128","TF129","TF130","TF131","TF132","TF133","TF134","TF135","TF136","TF137","TF138","TF139","TF140","TF141","TF142","TF143","TF144","TF145","TF146","TF147","TF148","TF149","TF150","TF151","TF152","TF153","TF154","TF155","TF156","TF157","TF158","TF159","TF160","TF161","TF162","TF163","TF164","TF165","TF166","TF167","TF168","TF169","TF170","TF171","TF172","TF173","TF174","TF175","TF176","TF177","TF178","TF179","TF180","TF181","TF182","TF183","TF184","TF185","TF186","TF187","TF188","TF189","TF190","TF191","TF192","TF193","TF194","TF195","TF196","TF197","TF198","TF199","TF200","TF201","TF202","TF203","TF204","TF205","TF206","TF207","TF208","TF209","TF210","TF211","TF212","TF213","TF214","TF215","TF216","TF217","TF218","TF219","TF220","TF221","TF222","TF223","TF224","TF225","TF226","TF227","TF228","TF229","TF230","TF231","TF232","TF233","TF234","TF235","TF236","TF237","TF238","TF239","TF240","TF241","TF242","TF243","TF244","TF245","TF246","TF247","TF248","TF249","TF250","TF251","TF252","TF253","TF254","TF255","TF256","TF257","TF258","TF259","TF260","TF261","TF262","TF263","TF264","TF265","TF266","TF267","TF268","TF269","TF270","TF271","TF272","TF273","TF274","TF275","TF276","TF277","TF278","TF279","TF280","TF281","TF282","TF283","TF284","TF285","TF286","TF287","TF288","TF289","TF290","TF291","TF292","TF293","TF294","TF295","TF296","TF297","TF298","TF299","TF300"
"TF245",0,0,0,-0.0739694,0,-0.0761434,0,0,0,0,0,0.147957,0,0,0.147252,0,0,0.147026,0,0,0,-0.104137,0,0,0,0,0,0,0,0,0,0,0,0,0.13508,0,0,0,0,0,0,0,0,0,0.163223,0,0,0,0,-0.107163,0,-0.0868615,-0.120893,0,0,0,0,0,0,0,0,0,0,0,0.12544,0,0,-0.234442,-0.157902,-0.150601,0,-0.15112,0,0,0,0.119894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255103,0,0,0,0,0,0,0,0.177291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103164,0,0,0,0,0,0,0,0,0,0.0763743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166878,0,0,0,0,0,0,0,0,0,0.126698,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109473,0,0,0,0,0.075202,0,0,-0.235277,0,0,0,0,0,0,0,0,0,0.0753308,0,0,0,-0.129884,0.155815,0,0,0,0,0,0.129001,-0.162309,0,-0.15764,-0.105244,0,0,0,0,0,0,0,0,0,0,0.112458,0,0,0,0,0,0,-0.10852,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.135123,0,0,0,0,0.0986447,0,0,-0.113004,0,0,0,0,0.0989949,0,0,0,0,0.0737313,0,0,-0.0988605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF246",0,0,0,0,0,0,0,0,-0.115211,0.0865475,0,0,0,0,0,0,0,0,0,0,0,-0.134773,0,0.111913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844642,0.0884841,0,0,0,0,0,0,0,0,0,0,0,0,0.119455,0,0,0,0,0,0,0.19536,0,0,0,0,0,-0.139814,0,0,0,0,-0.108586,0,0,0,0,0,0,0,0,0,0,0,-0.0887082,0,0,0,-0.0931778,0,0,0,0,0,0.120691,0,0,-0.157179,0,0,-0.114847,-0.0929417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773596,0,0,0,0,0,0,0.142736,0,0,0,0,0.115003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19623,0,0,0,0,-0.0927486,-0.216241,0,0,0,0,0,0,0,0,0,0,0.085413,0.135482,0,0.162498,0,0,0,0,0,0,0,0,0.132626,0,0,0,0,0,0,0,0,0,0.110692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121252,0,0,-0.155797,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858763,0,0,0,0,0,0,0,0,-0.104711,-0.125712,0,0,0,0.177854,-0.249341,0,0,0,-0.0910525,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.114767,0,0,0,0,0,0.195741,0,0,0,0,0,0.0775905,0,0,0,0,0,0,0,0,0,0,-0.0802971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10371,0,0,0,0
"TF247",-0.0865909,0,0,0,0,-0.134383,0,0,0,0.223222,0,0,0,0,0,0,0,-0.132399,0,-0.0950762,0,0,0.129231,0,0,0,0,0,0,0,0,0,0,0.102164,0,-0.0957678,0,0,0,0.109172,0,0,0.129762,0,0,0,0,0,0,0,0,0,0,0.122763,0,0,0,0.165969,0,0,0,0,0,0,0,0,0,0.115178,0.0918282,0,0,0,0,0,0,0,0,0,0.0963547,0,0,0.216572,-0.171088,0,0,0,0,0,0,0,0,0,-0.169568,0,0,0,0.16546,-0.137219,0,0,-0.159189,0,0,0.093881,0,0,0,-0.0731234,0.174332,0,0,0,0,0,0,0,0,0,-0.11687,0,0,0,0,-0.114074,0,0,0,0,0.100826,0,0,0,0,0,0,0,0,0,0,0.101049,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108574,0,0,0,0,0,0,0,0,0,-0.110471,0,0,0,0,0,0,0,0,0,0.073135,0,0,0,0,0,0,0,0,0,0,0,0.177068,0.0828095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169124,0,0,0,-0.150898,0,0,-0.155763,0,0,0,0,0,-0.10448,0,0.0922,-0.113846,0,0,0,0,0,0,0,0,0.104778,0,0,0,0,0,0,0,0,0,0,0.176628,0,0,0,0,0.16528,-1,-0.137497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF248",0,0,0,0,0,0,0,0,0,0,0,0,0.100219,0,0,0,0,0,0,0,0.137779,-0.183861,0,0,0,0.104427,0,0,0,0,0.0819859,0,0,0,0,0,0,0,0,0,0,0,0,-0.0740652,0,0,0,0,0,0,-0.115556,0,0,0,0,-0.129316,0,-0.129638,0,0,0,0,0,0,0,0,-0.0766662,0,0,0,0.122692,0.120682,0,0,0.0827296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088315,0,0,0,0,0.0740649,0,0,-0.113921,-0.189962,0.136135,0,0,0,0,0.128295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980574,0,0,0,0,0,0,0,0,0,0,-0.0796986,0,0.119528,0,0,0,0,0,0,0,0,0,0.130954,0,0,0,-0.206986,0,0,0,0,0,0,0,0,0,0,0,-0.108475,0,0,0,0,0,-0.0799442,0,0,0,-0.121822,0,0,0,0,0,0,0,0,0,0,0,0.145701,0,0,0,0,0,0.252521,0,0,0,0,0,-0.12028,0,0,0,0,0.263064,0.124847,0,0,0,0,0.101776,0,0,0,0,0,0.173195,0,0,0,0,0,0,0,0,0.169621,0,0,0,0,0,0.129058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-0.131715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118924,0,0,0,0,0.0869998,0,0,0
"TF249",0,-0.167974,0,0,0,0,0,-0.102601,-0.138789,0,0,0,0.201937,0,0,0,0,0,0,0,0,-0.155833,0.13596,0,0,0,0,0,0,-0.141253,0,0,0,0,0,0,0,-0.0791003,0,-0.202375,0,0,0,0,0,0,0,0,0,0,0.115986,0,0,0,0,0,0,0,0,0.138698,0,0,0,-0.108018,0,-0.0982036,0,0,0,0,0,0,0,0.14896,0,0,0,0,0,0,0,-0.078306,0,0.295113,0,0.0957789,0,0,0,0,0,0,0,0,0,0,0,0.0952319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119522,0,0,0.0761176,0,0,0,0,0.129865,0,-0.0843845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815321,0,0,0,-0.186228,-0.108685,0,-0.145725,0,0,-0.105107,0,0,0,0,0,0,0,0,0,0.0785348,0.112207,-0.0994391,0,-0.0762301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128725,0,0,0,0,0,-0.168735,0,0,0,0,0,0,0,0,0,0,0,-0.0978888,0,0,0,0,0,0,0,0,0.128006,0,0,0,0.125967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.091588,-1,0,0,0,0,0.122027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879755,0,0,0,0.0743988,-0.108978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146901,0,0,0
"TF250",0,0.142551,0,0,0,0,-0.193464,0,0,-0.139137,0,0,0,-0.140026,0,0,0,-0.0975326,0,0,0,0,0,0.0778303,0,0,0.112412,0,0,0,0,0,0,0,0,0,0,-0.232808,0,0,0,0,-0.152943,0,0,0,0.177767,-0.110927,0,0,0,0.204524,0,-0.12813,0,0,0,0,0,0,0,0,0,0.10589,0,0.130456,-0.181902,0,0,0,-0.0798806,0,0.123163,0.146352,0,0,0,0,0,0,0,0,0,0,0.137045,0,0,0.150085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845356,0,0.0815161,-0.13405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120996,0,0,0,0,0,0,0,0,0,0,0.129303,-0.0944136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12243,0.173824,0,0,0,0,0,-0.202727,0.126004,0.109881,-0.202517,0,0.21535,0,0,0,0,0,-0.0931927,0,0,0,0,-0.124519,0,0,0,0,0,0,0,-0.194728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13369,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0.113299,0,0,0,0,0,0,0,-0.0900607,0,0,0,0,-0.13187,0,0,0,0,0,0,0,0,0,0,0,0.182111,-0.103639,0,0,0,0,0,0,0,0,0,0,0
"TF251",0,0,-0.0993601,0,0,0,0,0,0,0,0,0,0.129382,0,0,0,0,0,0,0,0,0,-0.109519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764677,0,0,0,0,0,0,0,0,0,0,0,0,0.199486,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088519,-0.1319,0,0,0,0,0,0,0,0,0,0,-0.203293,0,0,0,0,0,0,0,0,-0.0849091,0,0,0,0.0909994,0,0,0,0,0,0,0,-0.0834298,0,0,0,0,0,-0.140537,0,0,0,0,0,0,0,0,0,0,-0.126604,0,0,0.110796,0,0,0,-0.0984342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109687,0.221154,0,0,0,0,0,-0.0751786,0,0,0,0,0,0,0,0,0.0849258,0,0,0,0,0,0,0.10686,0,0,-0.104169,0,0,0,0,-0.122148,0,0,0,0,0,0,0.136258,0.247995,0,0,0,0,0,0,0,0,-0.118129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145169,0,0,0,0,0,0,0.143936,0,0,0,0,0,0,0,0,0,0,0,-0.10413,-0.0990584,0,0,0,0,0,0,-1,0,0,0,0,-0.259603,0,0,-0.107455,0,0,0,0,0,0,0,0,0,0,0,0.106577,0,0,0,-0.116352,0,-0.176431,0,-0.15266,-0.132504,0,0,0,0,0.0894205,0,0.0840981,0,-0.196059,0,0.0887343,0,-0.0958542,0.18359,0,0,0,0,0,0
"TF252",-0.114933,0,0,0,0,0,0,-0.187617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116862,0,0.0852917,-0.0893498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228236,0,0,0,0.158766,0,0,0,0,0,0,0,0,0,0,0,0,0.12268,0,0,0,0,-0.194097,0,0,0,0,0,0,0,-0.0866909,0,0,0,0,0,0,0,0,0,0.17154,0,0,0,0,0,0,0,0.129225,0,0,0.0987242,-0.12305,0,-0.196299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149799,0.219734,0,0,0,0,0,0,0,0,-0.185714,0,0,0.0887491,0,0,0,0,0,0,0,0,0,0,0,0.122692,0,0,-0.228731,0,0.210524,0.0886343,0.0984231,0.199539,0,0,0,0,0,0,0,-0.122437,0,0,0,0,-0.10554,0,0,0,0,0,0,0.138841,-0.113932,0,-0.110906,0,0,0,0,0,0,0,0,0,0.0872034,0,-0.0953387,0,0,0,0,0.136275,0,0,0,0,0,0,0,0,0,0,0,-0.141963,0,0,0,0,0,0,0,0,0,0,0,0,0.117676,-0.122311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235501,0,0,0,0.162601,0,0,0,-1,0,0,0,0,0,0,0,0,0,-0.121204,0,0,0,0.136134,0,0,0,0,0,0,0,0,0.185248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF253",0,0,0,0,0,-0.166824,0,0,0,0,0.159387,0,0,0,0,0,0,0,0,0,0,-0.0963988,0,0,0,0,0,0,-0.123652,0,0,0,0,0,0,0.0968395,0,0,0.128714,0,0,0,0,0,0,0,0.126683,0,0,0,0,0,0,0,0,0,0.171478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123251,0,0,0,0,0,0,0,0,0,0,0,0,-0.10271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964592,0,0,0,0,-0.188136,0.150625,0,0,0,0,0,0,0,0,0,0,0.243231,0,0,0,0,0,0.23723,0,0,0,0,-0.0860552,0,0,0,0,0,0,0,0,0,0,-0.145289,0,-0.137925,0,0,0,0,0,0,0,0,0,0,-0.0827184,0,0,0.0961634,0,0,0,0.134202,0,0.135621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163911,0,0.137779,0,0,0,0,-0.128218,0,0,0.1355,0,0,0.108609,0,0,0,0,0,0,0,0,0,-0.0969676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167155,0,0.16644,0,0,0,-0.168615,0.0863515,0,0,0,0,0,0,0,0.240277,0,0,-0.106743,-0.11357,0,-1,0,0,0,0,0,0,0,-0.106101,0,-0.123718,0,0.0785204,0.110774,0,0,0,0,0.149329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175336,0,0,0,0,0,0,0,0,0,0,0,0
"TF254",0,0,0,0.103826,0,-0.109198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168246,0,0,0,0,0,0.102577,0,0,0,0.0899593,0.177885,0,0,-0.135716,-0.100134,0,0,0,-0.135668,0,0,0,0,0,0,0.168956,0,0,0,0,0,0,0,0,0,0.143014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799866,0,0,0,0,0,0,0,0,0,0.137093,0,0,0,-0.0986522,0,0,0,0,0,0,0.0736439,0,0,0,0,0,0,0,0,0,0,0,0.174923,0,0,0,0,0.0886222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794702,0,0,0.140463,0,0,0,0.224872,0.0902328,0,0,0,0,0,0,0,-0.109329,0.125031,0,0,0,0,0,0,0.158873,0,0,0,0,0,0,0,0,0,0.126837,0,0,0,0,0,0,0.130263,0,0,0,0,-0.0970743,0,0,0,0,0,0.205161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0816924,-0.12995,0,0,0,-0.0945651,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.171759,0.152491,0,-0.181568,0,0,0,0,0,0.0907825,0.125198,0,0,0,0,0,0,0,0,0,0,0,0,0.163036,-0.172418,0,0,0,-0.17514,0,0,-0.0814218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF255",0.131175,-0.148212,0,0,0,0,0,0,0,-0.206357,-0.148913,0,0,0,0,0,0,0,0,0.237882,0,0.171876,0,0,0,0,0.0994225,0,0,-0.079871,0,0,0,0,0,0,0,0,0,0,0,0,0.103967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943821,0,0,0,0,0,-0.0847387,0,0,0,0,0.138388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13954,0,0,0.148719,0,0.280041,-0.115289,0,0,0,0,0.0774297,0,0,0,0,0,0,0,-0.100295,0,0,0,0,0,0,0,0.0778342,0,0,0.237089,0,0,0,0,0,0,0,0,0,0,0,-0.156459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123416,0,0,0,0,0,0,0,0,0,0,0,0.106168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128966,0,0,0,0,0,0,0,0,0,0,-0.0774062,0,0.112118,-0.108302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871273,-0.0907203,0,0,0,0,0,0,0,0,0,-0.0830344,0,0,0,-0.122502,0,-0.0743021,-0.0772452,0,0,0,0,0,0,0,0.132506,-0.111959,0,0,0,0,0,0.135307,0,0,-0.115416,0,0,-1,0,0,0.241558,0,0,0,0,0,0,0,0,0,0.0766725,0,0,0,0,0,0,0,0,-0.113711,0,0,0.194782,0,0,0,0,0,0,0,0,0,0,0,0,-0.161956,0,0,0,0,0,0,0
"TF256",0,0,0,-0.247794,0,0,0,0,0,0,0,0,0,0,0,0,0.120162,0,0,0,0.138079,0,0,0,0,0,0,-0.105433,0,0,0,0,-0.0918373,0,0,0,0,0,0,0,0,-0.102376,0,0,0,0,0,-0.100408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132447,0,0,0,0,0,0,0,0,0,-0.13769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143856,0,-0.105384,0,0,-0.0823371,0,0,0,0,0,0.280407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913084,0,0,0.106184,0,0,0,0,0,0,0,-0.133397,0,0,0,-0.132065,0,0,0,0.0807537,0,0,0,-0.173002,0,0,-0.0959729,0,0,0.197212,0,-0.0876688,0,0,0,0,0.165484,0,0,-0.0831287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124933,0,0,0.0890438,-0.113938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190079,0,0,0,0,0,-0.103996,0,0,0,0,0,0,0,0.120105,0,0,0,0,0,0,0,0,0,0.135519,0,-0.224451,0,0,0,0,0,-0.121255,0,0,0,0,0,0,0,-0.191102,0,0,0,-1,0,0,0,0,0,-0.108224,0,0,0.0755976,0,0,0,0,0,0.10751,0,0,-0.203743,0,0,0,-0.0991056,0,0.0907493,-0.0833446,0,0,0,0,0,-0.22691,0,0,0,0,0,0,0,0.216538,0,0,0,0,0
"TF257",-0.192595,0,0,0,0,0,0,0,0,0,0.187511,0,0,0,-0.0861049,0,0,0,0,-0.186832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0994541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936681,0,0,0,0.118183,0,0,0,0,0,0,0,0,0,0.158733,0,-0.0767672,0,0,0,0,0,0,0,0,0,-0.087531,0,0,0,0,0,0,0,0,0,0,0,-0.20644,0,0,0,0,0,0,0,0,0,0,-0.157264,0,0,0,0,0,-0.0896933,0.168555,0,0,0,0,0,0,0,0,0,0.121536,0,0,0,0.0743639,0,0,0,0,0,0,0.0816102,0,0,0,0,-0.175261,0,0,0,0,0,0,0,0,0.210496,0.195056,0,-0.17165,0,0,0,0,0,0,0.0730998,0,0,0,0,0,0,0,0.0922641,-0.149035,0.112179,0,0,0,0,0,0,-0.100701,0,0,0,0,0,0,0,-0.179666,0,0,0,-0.171888,0,0.193582,0,0,0,0,0,0.16433,0,0.106904,0,0,0,0,0,0,0,0,0,0,-0.165501,0,0,0,0,0,0.20047,0,0,0,0,0.0926759,0,0.132725,0,0,0,0,0,0,0.119292,0,0,0,0,0.186226,0,0,0,0,-0.0977762,0,0,0,0,0,0,0,0,0,0.109705,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107371,0,0,0,0,0,0,0,0,0,0,0,-0.0892269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TF258",0,0,0,-0.0915032,0,0,0,0,-0.0834045,0,0,0,0,0,0,0,0,0,0,-0.134765,0.165186,0,0,0.160302,0,-0.127995,0,0,0,0,0,0,-0.101039,0,-0.0819266,0,0,0,0,0,0,0,0,0.0814926,0.115479,0,0,0,0,0,0.0987888,0,0.103616,0,0,0,0,0,0.184106,0,0,0,-0.0830892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111042,0,-0.125084,0,0,0.0793858,0,0,0,-0.152386,0,0,0,0,0.199612,0,0,0.226303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112484,-0.0812937,-0.119433,0,0,-0.146786,0,0,0,0,0.101864,0,0,0,0,0,0.108126,0,0.154173,0,0,-0.141738,0,0.102642,0,0,0,0,-0.167708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102971,-0.171408,0,0,0,0,0,0,0,0,0,0,0,0,0.119031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0915989,0,0,0,0.113489,0,0,0,0,0,0,0,0,-0.121487,0,0,0,0,0,0,0.153828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229677,-0.147225,0,0,0,0,0,0,-1,0,0,0,-0.299755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146598,0,0,0,0,0,0,-0.149183,0,0,0,0,0,0,-0.0950031,0,0,0,0,0,0,0,0,0,-0.0821602
"TF259",0,0.169643,0.139691,-0.203433,0,0.130593,0,0,0,0,0.111423,0,0,0,0,0,0,0,0,0,0,-0.0903381,0,0,-0.206331,0,0.105895,0,0,0,0,0,-0.128724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154063,0,-0.212288,0,0,0,0.139402,0,0,0,0,-0.0891018,0,0,0,0,0,-0.135623,0,0,0,0,0,-0.116435,0,0,0,-0.131697,0,0,0,0,0,0,0.103164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148409,0.124111,0,0,0,0,0,0,0,0,0,-0.125284,0,0,0,0,0,0,0,0,0,0.115359,0,0,0,0,-0.15828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109259,0,-0.19359,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876087,0,0,0,0,-0.124864,0,0,0,0,0,-0.0840654,-0.172173,-0.0976748,0,0,0,0,0.125714,0,0,0.0834994,0,0,-0.129446,0,0,0,0,0,0,-1,0,0,-0.0841488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113571,0,-0.115974,0,0,0,0.106814,0,0,0,0,-0.117522,0,0,0,-0.0875227,0,0,0,0,0,0,0,0,0
"TF260",0,0,0,0,0,0,-0.0806775,0,-0.0892024,0,0,0,0,0,0,0,0,-0.154687,0,0,0,0,0,-0.107784,0,0,0,0,0,0.156055,0,0,0,0,-0.205013,0,0,0,0,0,0,-0.116286,0,0,0,0.130364,0,0,0,0,0,0,0,0,0.239544,0,0,0,0,0.208531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838872,0,0,0,0,-0.0969732,0,0,0,0,0,0.0825475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20953,0,0,0,0,0,0,0,0,0,0,0,0,0.185241,0.0940803,0,0.089487,0,0,0.0749465,0,0,0,-0.144176,0,0,0,0,0.163108,-0.134617,0,0.0974439,0,0,0,-0.12302,0,0,0,0,0,0,0,0,0,0,0,-0.134105,0,0.120146,0,-0.078621,0,0,-0.150137,0,-0.0894249,0,0,0,0,0,0.0831083,0,0,0,0.0762988,0,0,0,0,0,0.0956054,0,0.136469,0,0.188535,0,0,0,0,0,0,0,0,0,-0.221326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10537,0,0,0,0,0,0,0,0,0,0,0,0.100848,0,0,0,0,0,0,0,-0.184963,0,0,0,0,0,0,0,0,0,0,0.138106,0,0,0,0,0,0,0,0,0,0,0,-0.0960682,0,0,0,0,-0.147954,0,0,0.0964955,0,0,0,0.133265,0.0865453,-1,0,0,0,0,0,0,0,0,0.107235,0,0,0,0,0,0,0.14004,0,0,0,0,0,0,0,0,0,0,0,-0.178592,0,0,0,0,0,0,0,0,0,0,0,0
